trend,date,seasonal,observed
101576.14182648402,2012-05-17,672.6489166712113,102254.90458333334
101577.03856050226,2012-05-18,630.9388383838389,102136.87874999999
101578.27511073058,2012-05-19,558.2412827372511,102619.92708333333
101579.89836415522,2012-05-20,487.3794288600789,102482.99208333333
101580.78816438354,2012-05-21,314.1048953786387,102053.93375000001
101580.56696689497,2012-05-22,270.00731499841993,101703.91458333335
101581.09407990867,2012-05-23,330.9065290436203,101282.24083333333
101579.46704109588,2012-05-24,353.95065547465845,101192.62916666667
101577.75373858445,2012-05-25,391.63688730904676,100898.23666666668
101577.75565867581,2012-05-26,344.1353726632174,101928.19333333334
101581.1283504566,2012-05-27,136.36573910568154,102709.64416666667
101581.69468949772,2012-05-28,183.03639388527995,102497.34041666666
101583.14922945204,2012-05-29,-157.69753171945567,96937.67541666667
101585.18649885844,2012-05-30,139.69487344066624,97494.35625
101581.90328995432,2012-05-31,723.8212041144724,102742.77708333333
101577.25852283108,2012-06-01,308.07774654627536,102661.50583333334
101575.15016095889,2012-06-02,149.1532263829527,102094.07458333333
101573.82667351597,2012-06-03,8.586794594814418,101258.15833333333
101569.91194063927,2012-06-04,420.3288650044896,100979.24874999998
101567.10313470318,2012-06-05,418.715808595522,102079.31166666666
101567.67856164383,2012-06-06,433.1316706174408,102524.66708333332
101570.2400068493,2012-06-07,142.62150109098985,102703.87083333333
101571.95635045662,2012-06-08,-134.84733842301063,102755.35541666666
101573.855489726,2012-06-09,575.7371620380998,102753.09458333334
101579.57513812782,2012-06-10,-492.3351980238388,102688.14083333332
101584.0841347032,2012-06-11,161.94291026208248,102375.53083333332
101587.09682876713,2012-06-12,-135.41728842582904,102038.65083333333
101587.0124805936,2012-06-13,-119.26855778623982,101652.08541666665
101585.89332191781,2012-06-14,57.63361286996412,101089.65666666668
101582.82141894977,2012-06-15,-361.8300933937103,101279.60416666667
101578.94675570777,2012-06-16,125.38061337705112,101445.52333333333
101578.44962671233,2012-06-17,238.7003602059405,102117.78458333334
101580.03302853882,2012-06-18,443.5206377529836,102150.25374999999
101579.03693150682,2012-06-19,33.02327571926689,102201.47166666666
101575.52577054793,2012-06-20,-105.0948098511866,100999.96125
101575.44688356163,2012-06-21,-181.60434031577867,100200.03666666667
101576.32028082189,2012-06-22,364.5251470693599,101558.1675
101576.33478652967,2012-06-23,318.22151832747466,102380.97125
101575.33170091324,2012-06-24,86.26813367026416,102790.76791666668
101578.25317922371,2012-06-25,230.24723583331854,102277.38833333332
101580.50258904108,2012-06-26,-317.09097862878724,102467.59041666666
101580.27718264841,2012-06-27,-352.96466424074816,102553.35083333333
101579.09178424657,2012-06-28,-554.5309652532869,101297.16666666667
101579.11490525113,2012-06-29,355.0525575199842,100608.3825
101580.30685844748,2012-06-30,532.8837314970713,101089.22625
101581.63000114153,2012-07-01,579.2455285538908,101576.75958333333
101582.31882990866,2012-07-02,661.5687141080659,102318.46
101583.49965867579,2012-07-03,402.3929165779679,102645.09208333334
101584.96904223747,2012-07-04,-511.83540233029186,99699.62708333333
101582.45223630138,2012-07-05,-928.1977817408421,97049.41166666667
101579.28717922376,2012-07-06,-249.41202561796814,98608.93833333334
101581.08938698629,2012-07-07,480.3269308992715,102496.15000000001
101585.75702968036,2012-07-08,-44.499961275912376,102645.82375
101586.5391152968,2012-07-09,6.0091619079790055,102142.82875
101584.3260821918,2012-07-10,305.5723536887955,101203.96041666665
101584.34721917809,2012-07-11,70.79212216119106,101379.64375
101581.25698858444,2012-07-12,-462.89448805050523,100874.04
101577.5854543379,2012-07-13,-416.44498452207876,100822.49833333334
101575.86591894976,2012-07-14,125.31710566058864,101094.28958333335
101575.02214041095,2012-07-15,499.7971217460917,101983.95333333332
101575.3892283105,2012-07-16,400.7656527755666,102282.14541666668
101575.40836529681,2012-07-17,215.26046566472485,101784.71583333334
101575.28554109589,2012-07-18,73.24027097813143,101999.40125
101570.28464954336,2012-07-19,131.46270238120954,102370.99833333334
101568.3542237443,2012-07-20,338.652076395315,102476.81166666666
101568.32710616436,2012-07-21,-272.0539121891549,100217.95458333334
101567.1632636986,2012-07-22,166.5211491433404,102573.46541666666
101564.78559360727,2012-07-23,291.3152493924194,102816.25791666667
101564.58693036527,2012-07-24,-113.2309711347765,102211.50291666666
101565.0406415525,2012-07-25,-274.482989295839,101149.165
101562.44333675799,2012-07-26,299.0821290105105,100881.3675
101561.6258721461,2012-07-27,371.4159958639746,101641.80041666667
101561.48041324201,2012-07-28,-205.60892723688787,102336.27124999999
101562.17308675799,2012-07-29,164.52779754517204,102884.12041666667
101565.77566780822,2012-07-30,109.97031134757434,103037.66541666667
101569.10382990866,2012-07-31,124.5140007415247,102794.515
101567.67535958905,2012-08-01,381.7523311690859,102384.62833333334
101566.9216175799,2012-08-02,-26.665964285448283,101695.18708333334
101568.76419863013,2012-08-03,2.5149479187787227,101401.26208333333
101572.23961643838,2012-08-04,122.05303768630974,101196.3725
101578.25145433791,2012-08-05,-14.075384791893585,101133.62333333334
101584.10902853882,2012-08-06,112.69507857464676,102152.60541666667
101586.53671232877,2012-08-07,-2.4550758462700517,101798.41125
101585.4523630137,2012-08-08,34.01479972450288,101473.89166666666
101584.67380936073,2012-08-09,-167.89157833693233,102229.45541666668
101585.27437785389,2012-08-10,-113.15781816674489,102894.51333333332
101585.94802511415,2012-08-11,-190.90705893054252,103000.48791666667
101587.44868835613,2012-08-12,-401.9240459583559,102759.95874999999
101587.59706050227,2012-08-13,-330.8953903958855,102026.94708333333
101587.51924200913,2012-08-14,5.5368488112626295,101583.72208333334
101587.68035273971,2012-08-15,226.5916418789241,101273.31
101589.08682990867,2012-08-16,-402.4927392958417,100271.45958333333
101589.71963812785,2012-08-17,-409.2769553605951,100441.66666666667
101589.76458219178,2012-08-18,-94.3259783991956,101933.78000000001
101589.64186529678,2012-08-19,-233.07938396166927,102195.79333333333
101588.94926027396,2012-08-20,-254.4116785860038,101878.85375
101589.63819977167,2012-08-21,-548.7651845013152,100943.02333333333
101589.99122716895,2012-08-22,-232.8639601343557,100072.92666666668
101590.14316438355,2012-08-23,-51.22294674706933,100297.29125000001
101589.24721575339,2012-08-24,108.17868162570869,101198.68
101587.84682990868,2012-08-25,337.31698154268275,101685.31874999999
101586.81785730594,2012-08-26,603.1541756066136,102200.47791666667
101588.3266997717,2012-08-27,677.2080365447598,102117.13291666667
101587.91410958901,2012-08-28,677.9582560341823,101298.59916666667
101586.85789840182,2012-08-29,449.28061935920135,100652.89291666668
101589.17977968037,2012-08-30,534.5358144608994,101528.12708333333
101592.37932420093,2012-08-31,366.4783119702445,102308.555
101594.53754223743,2012-09-01,246.4456540208874,102446.94708333333
101597.481086758,2012-09-02,253.98416273820334,102088.6225
101598.92754223746,2012-09-03,12.304981231351354,101879.56458333333
101597.7401678082,2012-09-04,21.885578574651667,100972.07791666668
101594.88235273973,2012-09-05,177.19323714666487,99775.61
101592.70147716896,2012-09-06,157.75968930524414,100194.79916666668
101592.8642888128,2012-09-07,179.63379733761386,101063.48666666668
101593.09531963471,2012-09-08,168.204410247541,102044.22708333335
101592.34885502282,2012-09-09,-12.093190416621686,102429.50541666667
101590.85922716894,2012-09-10,393.9248535850326,102397.04083333333
101588.29387328766,2012-09-11,562.5449078606516,102072.34708333334
101587.65127511417,2012-09-12,273.8369165779618,101212.56624999999
101589.19350342464,2012-09-13,233.8669011151207,101751.08750000001
101591.76821575343,2012-09-14,86.1288510943631,102286.5625
101592.81100228311,2012-09-15,-59.34394000152821,102344.44458333333
101593.1668755708,2012-09-16,3.078392709137653,101979.6025
101593.24758789955,2012-09-17,348.3114779104712,101766.94916666666
101594.39385273973,2012-09-18,115.35473309934926,101570.95958333333
101595.89318150684,2012-09-19,167.28822469336055,101600.105
101594.65622146119,2012-09-20,279.7318938506881,100919.77291666665
101596.74066210043,2012-09-21,151.58139810557878,101815.93125000001
101597.78668835615,2012-09-22,45.49532110266581,101068.36291666667
101596.63817922374,2012-09-23,-485.2827650326542,101117.60458333332
101594.91113812786,2012-09-24,-414.0796485943106,102031.07
101591.51504109587,2012-09-25,2.6901083587878203,101949.1675
101588.15585159816,2012-09-26,19.33914416202861,101021.88124999999
101588.07466095891,2012-09-27,-431.3542216536663,100104.67708333333
101588.27673515982,2012-09-28,-435.8527886939272,100033.31166666666
101587.98544292235,2012-09-29,-117.72989153742485,101492.97958333332
101588.31090525111,2012-09-30,119.19587101964785,102646.09625
101588.19733561645,2012-10-01,347.8969438714404,101109.62125000001
101590.90706392693,2012-10-02,413.43982981997516,102500.77750000001
101594.23825684929,2012-10-03,140.75278623343573,101797.11166666668
101597.45738013697,2012-10-04,-30.27637015926775,101333.27500000001
101600.18667009132,2012-10-05,-55.66393813352965,101902.51333333332
101602.29876940638,2012-10-06,-107.73077385375268,101832.86208333333
101602.89542123288,2012-10-07,-231.64391208537901,101903.20333333332
101605.4082888128,2012-10-08,216.8422402599991,101534.71666666667
101604.97559360732,2012-10-09,-31.77264236765381,101258.18375000001
101619.40444977167,2012-10-10,-89.25453890148569,100934.91583333333
101634.69644863011,2012-10-11,122.77093972035459,101640.74666666666
101632.50410844748,2012-10-12,-17.73226482510399,102141.32583333332
101628.45135045661,2012-10-13,104.64050333596431,102376.92666666665
101625.48771917807,2012-10-14,178.982477910468,102080.15250000001
101623.55954223745,2012-10-15,169.35094999432732,101454.6225
101621.19554223743,2012-10-16,-17.72131785540785,101493.63583333335
101619.52681849315,2012-10-17,284.73057338577456,102165.45416666666
101620.49835616439,2012-10-18,260.5881740499547,101639.24041666667
101623.03836986302,2012-10-19,127.10815837953841,101189.15291666666
101623.31501826482,2012-10-20,199.96563222761117,101544.46041666665
101622.55034703197,2012-10-21,335.14988502960796,101943.3525
101623.20980136989,2012-10-22,194.2864615136263,102464.49916666666
101625.10763698631,2012-10-23,191.46064416201847,101960.73333333334
101626.57492579905,2012-10-24,154.79811583078174,101031.44166666667
101626.73692351599,2012-10-25,-104.93773493719024,101302.69791666667
101626.27684246573,2012-10-26,-108.40278817503922,101661.95208333334
101623.46320319633,2012-10-27,19.959972825374184,102408.99958333332
101622.76798858447,2012-10-28,63.58271576849726,102300.78583333333
101622.87963242008,2012-10-29,87.50344117323988,101548.50624999999
101623.19975,2012-10-30,-142.8221290841341,101160.27124999999
101624.5762808219,2012-10-31,-332.1414071040577,100883.45666666667
101624.87408789953,2012-11-01,-122.46746272879824,101581.47958333332
101624.35842922372,2012-11-02,50.770571414002156,101934.88375
101625.73769292234,2012-11-03,155.45332774443116,101561.15125
101627.62954908673,2012-11-04,55.57352751612174,101069.9825
101629.60674543378,2012-11-05,-221.83292692555162,100945.09333333334
101632.96831164382,2012-11-06,-381.6263002132203,101111.86583333334
101636.687076484,2012-11-07,-309.4747692875371,101055.07875
101639.42099086757,2012-11-08,-186.71825268313586,101452.72041666666
101641.86217465754,2012-11-09,347.5453229706597,102281.43791666666
101642.47230022833,2012-11-10,346.749902568012,102502.43916666666
101641.98311301369,2012-11-11,142.3847932902869,101768.62958333333
101639.18151712327,2012-11-12,-234.53359203555547,102122.40333333334
101634.05557534246,2012-11-13,-363.4347055681502,102148.35208333335
101628.09324315067,2012-11-14,-256.43831194009687,101656.40458333334
101624.45435388127,2012-11-15,-106.27442568023923,101533.13458333333
101622.79190867579,2012-11-16,-66.71704512813326,101688.07833333332
101621.7875981735,2012-11-17,-52.375843177123,101448.36666666665
101619.18270662101,2012-11-18,90.0497897618604,101830.57916666666
101616.67449999998,2012-11-19,57.85677544057653,101962.63708333333
101615.29163356162,2012-11-20,-141.2135081833384,101277.82208333333
101614.83406164382,2012-11-21,-281.7401596984916,101765.2
101617.6083458904,2012-11-22,-246.99857978982297,101948.29041666667
101621.20101027396,2012-11-23,-265.79728215594395,101540.65500000001
101625.84794520547,2012-11-24,-329.8882475980375,101249.66625000001
101628.41337785387,2012-11-25,-427.24926036267107,101718.35791666666
101629.1080719178,2012-11-26,-282.77698306919325,101453.51166666666
101629.46026598173,2012-11-27,-188.05046355902206,101519.00708333333
101644.18058447487,2012-11-28,-279.2611338578937,101098.99166666665
101657.1522591324,2012-11-29,-275.75962109326474,100692.24458333333
101654.44142465753,2012-11-30,-437.96539070721616,100873.61083333334
101650.93053196347,2012-12-01,-377.6921283576886,101388.96416666667
101651.26568036528,2012-12-02,-577.1153177516318,101565.01583333332
101654.88018835615,2012-12-03,-428.9519642854543,100935.89208333334
101658.92688356165,2012-12-04,-325.25104309206205,100973.98625
101658.33708105021,2012-12-05,-296.5581981771612,101700.40041666666
101655.51617922372,2012-12-06,-344.7906390654992,101981.58166666667
101655.3281152968,2012-12-07,-616.2955326313142,101525.14
101655.46633789953,2012-12-08,-642.3984997753572,101498.64416666667
101653.90289383559,2012-12-09,-350.13494595634666,102568.52541666666
101651.2710239726,2012-12-10,-156.6173785424955,102564.45208333334
101649.00483561645,2012-12-11,138.8115696310143,102268.74958333332
101645.89457534245,2012-12-12,181.2508644213792,101703.42791666667
101644.20611643833,2012-12-13,-222.24364589410249,101429.59208333334
101645.91123401826,2012-12-14,-493.3021109626075,100673.26875
101648.32845776252,2012-12-15,-473.19442067618445,100312.80125
101649.299,2012-12-16,-551.0692440884034,101083.28791666667
101647.89084018265,2012-12-17,-523.72764419218,101177.95208333334
101648.23695319633,2012-12-18,-471.43766218720253,100834.31708333333
101649.50220433787,2012-12-19,-512.8803061681175,100505.60666666667
101652.86346461183,2012-12-20,-299.23237293856215,101623.08416666667
101658.45922374428,2012-12-21,-166.7836847277035,101653.92875
101661.84402168948,2012-12-22,-97.52603356539089,101143.00875
101663.43505365295,2012-12-23,-244.3597610871995,100507.13708333333
101663.18447374427,2012-12-24,-380.2115627061266,101486.23666666668
101663.55537100456,2012-12-25,-324.50435166421227,101946.11125
101662.8974783105,2012-12-26,-27.71605448696351,101474.91666666667
101662.053826484,2012-12-27,-62.117861398536185,101251.32666666666
101665.36975114154,2012-12-28,-366.3208691195952,101887.59875
101671.25176484018,2012-12-29,-390.9098404147538,102142.68291666667
101674.8738196347,2012-12-30,-442.0491844786918,101968.77291666665
101676.55049429221,2012-12-31,-470.29364724680767,101458.69541666667
101676.06955593606,2013-01-01,-342.69565732641917,101479.24916666666
101672.83817009133,2013-01-02,-234.32550815945928,101726.68
101674.38532077623,2013-01-03,-254.06558026342108,101041.37125000001
101685.71547945205,2013-01-04,-304.92396524791195,100701.15291666666
101695.03526712327,2013-01-05,-229.43504001549576,101942.815
101695.14429452052,2013-01-06,-99.67373559740261,102059.08125
101680.63554337897,2013-01-07,-188.8330183178078,100756.51208333333
101672.09857534245,2013-01-08,-222.4545558897978,100184.64291666668
101673.58670662098,2013-01-09,-232.66171855693278,100837.25374999999
101675.90874999997,2013-01-10,-327.97618792116685,100536.59041666666
101680.87584132419,2013-01-11,-275.68220646729617,100610.52083333333
101684.70697146117,2013-01-12,-268.2869959418908,101339.62416666666
101686.43086187216,2013-01-13,-453.09464757401184,101717.41958333332
101686.74550799087,2013-01-14,-309.0981515653488,101925.78208333334
101686.21569520545,2013-01-15,-237.02937996686774,101536.78708333334
101685.53991210042,2013-01-16,-343.4127073029584,101221.08625
101681.36798858446,2013-01-17,-422.08740992442847,99982.53208333334
101675.97712328767,2013-01-18,-300.56983952458796,101081.81874999999
101670.9562785388,2013-01-19,-360.3387128081584,101624.22833333333
101673.87120091323,2013-01-20,-476.1430048512364,101341.34125
101671.84370205477,2013-01-21,-349.2651985305445,101023.92833333333
101672.03570433788,2013-01-22,-368.27856211091796,101506.92041666666
101673.6991484018,2013-01-23,-582.7340775177801,101537.27041666668
101677.51584360728,2013-01-24,-592.7113219961818,100676.76333333332
101682.21913013697,2013-01-25,-170.8575475438181,101433.62833333334
101684.0314977169,2013-01-26,-284.1045281333355,101254.51375
101682.09797602739,2013-01-27,-440.37862725404085,101116.41125
101679.11647602737,2013-01-28,-471.09242766850497,101127.23208333332
101677.35711073055,2013-01-29,-423.0917924855616,101374.61708333333
101676.07466666662,2013-01-30,-483.9017360697436,101202.05
101674.42684703194,2013-01-31,-578.7335307764516,101136.26083333332
101673.05889840182,2013-02-01,-347.66226821526783,101593.72166666666
101671.73961872145,2013-02-02,-365.63183946307265,101784.14791666665
101671.8576027397,2013-02-03,-314.9008878798135,102019.08541666665
101670.50033447487,2013-02-04,11.223350328234325,102197.79541666666
101667.45264954334,2013-02-05,83.82697010022083,101723.01833333333
101665.76363584475,2013-02-06,-163.72031471303256,100947.295
101666.05382077623,2013-02-07,-133.4717296632602,101162.51458333334
101663.21468607304,2013-02-08,-112.78340783648319,101356.36958333333
101659.67821575342,2013-02-09,-162.53514242143024,101487.205
101653.28631392693,2013-02-10,-182.41300809463922,102021.22083333333
101647.48726598173,2013-02-11,-228.6970192206828,101877.91333333333
101643.96695776253,2013-02-12,-338.5518218231192,101956.0775
101642.84022260272,2013-02-13,-410.4141916820337,101768.50583333334
101644.37441894975,2013-02-14,-355.63391142679285,101814.62458333334
101644.98499543377,2013-02-15,-263.27819424232695,101818.40791666666
101645.69417351595,2013-02-16,-27.21626824888163,101755.26125
101641.93660844746,2013-02-17,-190.31047429500427,101455.6275
101639.41926940637,2013-02-18,-463.61593319501736,101105.00916666667
101638.65398173516,2013-02-19,-333.15865760111177,101776.88166666667
101638.92736986298,2013-02-20,-19.97790084282203,101635.56583333334
101640.53445890408,2013-02-21,129.8702693477328,101714.07291666667
101643.96528995434,2013-02-22,227.91922036020688,101694.425
101646.8574372146,2013-02-23,48.82168916186968,101227.70083333332
101648.59047488584,2013-02-24,-82.33018326554166,101047.28000000001
101648.6139372146,2013-02-25,-139.41448872186942,101602.33791666666
101647.88011073059,2013-02-26,-76.31814929614737,101193.28666666667
101648.53939497717,2013-02-27,-6.1822323399902475,101241.72166666666
101648.53016438356,2013-02-28,-17.692876837417714,101905.68666666666
101648.42170433789,2013-03-01,94.80592995893181,102339.87125000001
101647.74550342464,2013-03-02,20.1880965345577,102252.17083333334
101647.82941552509,2013-03-03,-79.73082279162564,101941.82333333332
101650.48791552511,2013-03-04,-5.612719762414393,101791.77083333333
101653.0295639269,2013-03-05,80.19524666102603,101637.40708333334
101656.44540753422,2013-03-06,-72.70901903122416,101498.64916666667
101664.19369977168,2013-03-07,29.649888792510467,101703.255
101670.33694748857,2013-03-08,105.38729138413682,101581.47166666666
101674.60533904108,2013-03-09,52.56274344303155,101469.64666666667
101674.61747716893,2013-03-10,-259.93051302166845,101592.61708333333
101668.9203436073,2013-03-11,-282.27699941407394,101505.33125
101664.55909246573,2013-03-12,103.98669684193727,100918.04041666667
101662.69123972602,2013-03-13,161.1799364769406,101279.27708333333
101664.49291324198,2013-03-14,-17.86746173052971,101674.36208333333
101663.91677168947,2013-03-15,-43.24464009400385,101645.29916666668
101661.79939954335,2013-03-16,99.21440928223082,101815.26333333332
101658.79717123289,2013-03-17,139.86672454509358,102385.555
101654.44119634703,2013-03-18,88.55739806517391,102401.78250000002
101649.93532305936,2013-03-19,95.94535059971278,102240.69875
101645.76097488581,2013-03-20,17.18914921492969,101196.2675
101642.8929326484,2013-03-21,60.951269177170516,100592.16416666667
101644.04587557075,2013-03-22,8.800570360875911,101395.49833333334
101642.45369748857,2013-03-23,17.88390626680596,101363.66708333332
101642.19797146118,2013-03-24,177.93333463848094,101569.06624999999
101639.51988242005,2013-03-25,3.453531275008475,101716.02500000001
101634.7723835616,2013-03-26,-23.670425151637367,101140.59916666667
101630.32042237441,2013-03-27,135.2547314354208,101029.39041666668
101631.47492808217,2013-03-28,186.05245556432897,101899.62458333332
101634.04007191779,2013-03-29,183.52943854026904,101834.50416666667
101637.75996232875,2013-03-30,95.26136529476076,101253.45791666668
101636.20296917806,2013-03-31,239.1850903749521,101736.66125
101628.94733675796,2013-04-01,270.75069930219723,101731.61583333333
101628.15034474882,2013-04-02,421.01983248742414,102153.96375
101623.5821004566,2013-04-03,625.8594744245564,102746.22458333334
101624.80740981732,2013-04-04,557.1780299842065,102907.53083333334
101625.48709360727,2013-04-05,196.40142087491517,102672.01416666666
101622.73361757987,2013-04-06,56.51100421234868,102216.50041666666
101620.95684817352,2013-04-07,379.5908398328901,102292.14583333333
101619.81034931507,2013-04-08,292.98322539635643,102574.94166666667
101619.94312899542,2013-04-09,115.68491042709007,102419.91249999999
101617.85504680363,2013-04-10,-388.56676688996123,102188.79166666667
101618.41452283102,2013-04-11,-173.69225042848856,102439.18791666666
101617.75331050226,2013-04-12,252.9052617521786,101757.89208333334
101613.12811301368,2013-04-13,351.9558401428802,101175.84833333333
101609.82755593603,2013-04-14,376.0012846865598,101086.03958333335
101609.78322488582,2013-04-15,278.49425501030163,101532.91166666667
101609.79895091325,2013-04-16,357.5932455014577,101740.81166666666
101605.97242808218,2013-04-17,290.0799090329552,101787.79125000001
101604.9914543379,2013-04-18,416.96484434908405,102283.0575
101606.6009280822,2013-04-19,189.5640263356811,102530.41708333335
101607.82952625568,2013-04-20,-133.76457478274347,101778.3875
101606.82846461184,2013-04-21,63.54259597859214,100764.37458333334
101605.56509817348,2013-04-22,66.70606839517485,100925.515
101600.12984931502,2013-04-23,195.36027892058087,101700.53458333334
101598.3083744292,2013-04-24,368.80648897033933,101953.61416666665
101601.65327511412,2013-04-25,307.81437424841585,102000.755
101604.41797031958,2013-04-26,381.27182240699875,102037.00041666668
101606.60799429222,2013-04-27,465.8077816957313,101215.10791666666
101605.61885844746,2013-04-28,633.2988782561501,101889.96999999999
101603.26919406392,2013-04-29,714.6770877351408,102576.00624999999
101604.59597602737,2013-04-30,501.37320455810783,102260.14416666667
101607.63482191777,2013-05-01,206.40069010255553,102492.81833333334
101611.59759589042,2013-05-02,3.696315582301904,102439.60958333332
101612.1121872146,2013-05-03,-99.97098920812408,101799.46333333333
101610.76130136984,2013-05-04,90.04566005397636,102626.67666666665
101613.20994748859,2013-05-05,445.24190663341494,102621.235
101618.26218264841,2013-05-06,564.745996154254,102465.65375
101621.50237785386,2013-05-07,533.2747944840775,102627.12291666667
101621.69696803651,2013-05-08,252.41596448437718,102669.07458333333
101621.87729680365,2013-05-09,-54.49836722764798,102819.735
101620.45087785389,2013-05-10,-184.73985552264162,102711.68666666666
101619.57326141548,2013-05-11,126.89111204234713,102144.30583333333
101619.01777968035,2013-05-12,296.11429440946074,101496.045
101619.89454223742,2013-05-13,692.9131110992602,101199.72666666667
101618.0842111872,2013-05-14,373.1185390904101,100873.80708333333
101616.13154566207,2013-05-15,117.24750541871364,100506.7025
101616.72637100454,2013-05-16,243.31828224930592,101133.73666666668
101617.91315639266,2013-05-17,672.6489166712113,101648.11208333333
101618.26627283102,2013-05-18,630.9388383838389,101770.30541666667
101619.06206963469,2013-05-19,558.2412827372511,101669.14166666666
101616.88939041094,2013-05-20,487.3794288600789,101567.49666666666
101614.38616894979,2013-05-21,314.1048953786387,101549.1875
101613.47143036527,2013-05-22,270.00731499841993,101536.90083333333
101610.85141324197,2013-05-23,330.9065290436203,102294.85458333332
101607.54005821914,2013-05-24,353.95065547465845,102503.95166666666
101605.52927511412,2013-05-25,391.63688730904676,102594.36791666667
101605.63782077625,2013-05-26,344.1353726632174,102864.57625
101604.7312134703,2013-05-27,136.36573910568154,102963.2075
101604.4712956621,2013-05-28,183.03639388527995,102625.89125
101602.29190410957,2013-05-29,-157.69753171945567,102310.59166666667
101601.85309703193,2013-05-30,139.69487344066624,102229.0175
101605.08725228308,2013-05-31,723.8212041144724,101753.32250000001
101608.4195068493,2013-06-01,308.07774654627536,101380.03000000001
101609.07115981735,2013-06-02,149.1532263829527,102216.40375
101607.93921004565,2013-06-03,8.586794594814418,102577.45375
101606.84607077624,2013-06-04,420.3288650044896,102456.2925
101604.64114497715,2013-06-05,418.715808595522,101864.03375
101602.70958675796,2013-06-06,433.1316706174408,101495.03791666667
101602.72566666664,2013-06-07,142.62150109098985,102635.2275
101602.92342922372,2013-06-08,-134.84733842301063,102805.80666666666
101600.67081849313,2013-06-09,575.7371620380998,102182.4375
101594.65047374429,2013-06-10,-492.3351980238388,101727.50833333335
101589.78084474885,2013-06-11,161.94291026208248,101548.37208333334
101586.62880707759,2013-06-12,-135.41728842582904,100903.40583333334
101585.37028196345,2013-06-13,-119.26855778623982,101035.79791666666
101585.99445547945,2013-06-14,57.63361286996412,101712.02458333333
101589.77665410956,2013-06-15,-361.8300933937103,102161.89083333332
101594.61225228307,2013-06-16,125.38061337705112,101799.77124999999
101597.35360273972,2013-06-17,238.7003602059405,101603.80625000001
101600.0261073059,2013-06-18,443.5206377529836,102276.585
101602.31438013697,2013-06-19,33.02327571926689,102663.28833333333
101604.1081461187,2013-06-20,-105.0948098511866,102226.82125
101604.13745205478,2013-06-21,-181.60434031577867,102242.48875
101602.52498858447,2013-06-22,364.5251470693599,102793.61875000001
101601.52816438353,2013-06-23,318.22151832747466,102961.69791666667
101604.7982636986,2013-06-24,86.26813367026416,102699.30625000001
101605.42406621002,2013-06-25,230.24723583331854,102412.76583333332
101602.92188127851,2013-06-26,-317.09097862878724,102227.45958333333
101602.2439805936,2013-06-27,-352.96466424074816,102245.41791666666
101601.52568721458,2013-06-28,-554.5309652532869,102507.47916666667
101598.99590182645,2013-06-29,355.0525575199842,102755.3175
101597.85767808217,2013-06-30,532.8837314970713,102411.27625
101596.69826598173,2013-07-01,579.2455285538908,102188.74583333333
101596.0267134703,2013-07-02,661.5687141080659,102142.9175
101593.4730616438,2013-07-03,402.3929165779679,101465.63625
101590.6507374429,2013-07-04,-511.83540233029186,100264.33708333333
101588.99080821918,2013-07-05,-928.1977817408421,101184.91958333332
101589.22756735158,2013-07-06,-249.41202561796814,102010.66083333333
101586.06997602737,2013-07-07,480.3269308992715,102535.945
101586.21562785386,2013-07-08,-44.499961275912376,97350.12958333333
101590.27336301366,2013-07-09,6.0091619079790055,99026.83541666665
101595.10585045659,2013-07-10,305.5723536887955,101747.12833333334
101597.52033904108,2013-07-11,70.79212216119106,102227.18958333333
101600.5183025114,2013-07-12,-462.89448805050523,102687.02833333334
101604.44968036529,2013-07-13,-416.44498452207876,102220.86083333334
101606.12947716891,2013-07-14,125.31710566058864,101723.50958333333
101605.15315182647,2013-07-15,499.7971217460917,102098.79916666668
101603.09763812782,2013-07-16,400.7656527755666,102088.76375
101602.91700570774,2013-07-17,215.26046566472485,101538.055
101602.45124999997,2013-07-18,73.24027097813143,100476.64916666667
101604.97813013697,2013-07-19,131.46270238120954,100403.3325
101605.92582762554,2013-07-20,338.652076395315,100644.20333333332
101604.64745091322,2013-07-21,-272.0539121891549,101281.90125
101604.06965068492,2013-07-22,166.5211491433404,101833.42833333333
101605.83824543377,2013-07-23,291.3152493924194,102886.33875
101607.3808778539,2013-07-24,-113.2309711347765,102818.65999999999
101606.26619863012,2013-07-25,-274.482989295839,102542.25875
101608.07001826484,2013-07-26,299.0821290105105,102598.06708333333
101610.19562557073,2013-07-27,371.4159958639746,102303.31458333333
101611.83483333328,2013-07-28,-205.60892723688787,101630.53583333333
101612.69995319634,2013-07-29,164.52779754517204,101795.87291666667
101612.83101141549,2013-07-30,109.97031134757434,102395.49708333334
101613.69441095887,2013-07-31,124.5140007415247,102326.42291666666
101614.00846689494,2013-08-01,381.7523311690859,101783.17416666668
101614.30476141548,2013-08-02,-26.665964285448283,101195.88583333335
101612.76974999998,2013-08-03,2.5149479187787227,100919.72499999999
101609.57108789952,2013-08-04,122.05303768630974,101239.43666666666
101608.75516210044,2013-08-05,-14.075384791893585,100638.22041666666
101608.34772602738,2013-08-06,112.69507857464676,101040.20041666667
101608.07099315064,2013-08-07,-2.4550758462700517,101181.92125
101608.35484474881,2013-08-08,34.01479972450288,101579.80916666666
101608.422489726,2013-08-09,-167.89157833693233,101193.17125
101606.76603538812,2013-08-10,-113.15781816674489,101603.70166666666
101607.29469977166,2013-08-11,-190.90705893054252,100667.44374999999
