temperature,date
10.086013888888889,2020-09-01
10.29213888888889,2020-09-02
10.48451388888889,2020-09-03
10.625736111111111,2020-09-04
10.703791666666666,2020-09-05
10.819055555555556,2020-09-06
11.067791666666665,2020-09-07
11.167527777777776,2020-09-08
11.218027777777776,2020-09-09
11.293805555555556,2020-09-10
11.397097222222222,2020-09-11
11.394291666666668,2020-09-12
11.407319444444445,2020-09-13
11.380902777777779,2020-09-14
11.369777777777777,2020-09-15
11.48713888888889,2020-09-16
11.506763888888889,2020-09-17
11.644875,2020-09-18
11.930875000000002,2020-09-19
12.257597222222222,2020-09-20
12.461916666666667,2020-09-21
12.600875,2020-09-22
12.68813888888889,2020-09-23
12.744861111111112,2020-09-24
12.675069444444444,2020-09-25
12.6355,2020-09-26
12.585833333333333,2020-09-27
12.40288888888889,2020-09-28
12.498055555555556,2020-09-29
12.64751388888889,2020-09-30
12.719263888888888,2020-10-01
12.89438888888889,2020-10-02
13.163666666666668,2020-10-03
13.313444444444444,2020-10-04
13.335430555555554,2020-10-05
13.235597222222221,2020-10-06
13.106097222222221,2020-10-07
13.122930555555554,2020-10-08
13.200083333333334,2020-10-09
13.18875,2020-10-10
13.042402777777777,2020-10-11
13.173152777777778,2020-10-12
13.206791666666666,2020-10-13
13.447194444444444,2020-10-14
13.569083333333335,2020-10-15
13.567416666666668,2020-10-16
13.615541666666667,2020-10-17
13.513944444444443,2020-10-18
13.252125,2020-10-19
13.077180555555556,2020-10-20
13.008472222222222,2020-10-21
13.066527777777775,2020-10-22
13.279597222222224,2020-10-23
13.295319444444443,2020-10-24
13.391124999999999,2020-10-25
13.493611111111111,2020-10-26
13.638527777777778,2020-10-27
13.84648611111111,2020-10-28
13.866916666666667,2020-10-29
13.956736111111109,2020-10-30
13.938416666666667,2020-10-31
13.706166666666666,2020-11-01
13.666458333333333,2020-11-02
13.906694444444446,2020-11-03
13.998777777777779,2020-11-04
14.050333333333334,2020-11-05
13.984375,2020-11-06
13.937638888888891,2020-11-07
14.04725,2020-11-08
14.279666666666666,2020-11-09
14.727583333333333,2020-11-10
14.867027777777777,2020-11-11
15.03663888888889,2020-11-12
14.959736111111113,2020-11-13
15.019333333333332,2020-11-14
15.379833333333334,2020-11-15
15.470694444444444,2020-11-16
15.600097222222223,2020-11-17
15.915180555555557,2020-11-18
16.302180555555555,2020-11-19
16.43552777777778,2020-11-20
16.68186111111111,2020-11-21
16.810333333333336,2020-11-22
16.966694444444446,2020-11-23
17.141972222222225,2020-11-24
17.407097222222223,2020-11-25
17.445597222222222,2020-11-26
17.732319444444446,2020-11-27
17.82391666666667,2020-11-28
17.795930555555557,2020-11-29
18.068291666666667,2020-11-30
18.16223611111111,2020-12-01
17.963027777777775,2020-12-02
17.695611111111113,2020-12-03
17.80986111111111,2020-12-04
17.994194444444442,2020-12-05
18.077069444444444,2020-12-06
18.107374999999998,2020-12-07
18.072861111111106,2020-12-08
17.939097222222223,2020-12-09
17.569097222222226,2020-12-10
17.414472222222223,2020-12-11
17.504361111111113,2020-12-12
17.73522222222222,2020-12-13
18.063499999999998,2020-12-14
17.86538888888889,2020-12-15
17.97709722222222,2020-12-16
18.109652777777782,2020-12-17
17.894305555555555,2020-12-18
17.55972222222222,2020-12-19
17.52227777777778,2020-12-20
17.38277777777778,2020-12-21
17.215847222222223,2020-12-22
17.232111111111113,2020-12-23
17.179597222222224,2020-12-24
16.985625000000002,2020-12-25
17.196736111111115,2020-12-26
16.99527777777778,2020-12-27
16.83315277777778,2020-12-28
16.89534722222222,2020-12-29
16.76136111111111,2020-12-30
16.843055555555555,2020-12-31
17.096208333333333,2021-01-01
17.249291666666668,2021-01-02
17.31438888888889,2021-01-03
17.267916666666668,2021-01-04
17.29811111111111,2021-01-05
17.432041666666667,2021-01-06
17.57725,2021-01-07
17.676875,2021-01-08
17.909861111111113,2021-01-09
18.161208333333335,2021-01-10
18.33663888888889,2021-01-11
18.14013888888889,2021-01-12
17.983097222222224,2021-01-13
17.870041666666665,2021-01-14
17.69183333333333,2021-01-15
17.56725,2021-01-16
17.629916666666663,2021-01-17
17.707263888888885,2021-01-18
17.680263888888888,2021-01-19
17.690986111111112,2021-01-20
17.916513888888893,2021-01-21
18.015638888888887,2021-01-22
18.217666666666666,2021-01-23
18.681944444444447,2021-01-24
18.769236111111113,2021-01-25
18.71598611111111,2021-01-26
18.91444444444444,2021-01-27
19.031166666666667,2021-01-28
19.064736111111113,2021-01-29
19.013055555555557,2021-01-30
18.862569444444443,2021-01-31
18.742013888888888,2021-02-01
18.639847222222222,2021-02-02
18.698819444444446,2021-02-03
18.967041666666667,2021-02-04
19.10084722222222,2021-02-05
19.104430555555552,2021-02-06
18.978583333333333,2021-02-07
18.82765277777778,2021-02-08
18.645819444444445,2021-02-09
18.526472222222218,2021-02-10
18.775736111111108,2021-02-11
18.663694444444445,2021-02-12
18.654152777777774,2021-02-13
18.746333333333332,2021-02-14
18.915319444444442,2021-02-15
19.121208333333335,2021-02-16
19.334888888888887,2021-02-17
19.658236111111112,2021-02-18
19.930291666666665,2021-02-19
19.87820833333333,2021-02-20
19.834263888888888,2021-02-21
19.667291666666667,2021-02-22
19.177208333333333,2021-02-23
18.882694444444446,2021-02-24
18.910347222222224,2021-02-25
18.746777777777776,2021-02-26
18.563388888888888,2021-02-27
18.596861111111114,2021-02-28
18.539166666666667,2021-03-01
18.47491666666667,2021-03-02
18.424208333333336,2021-03-03
18.449805555555553,2021-03-04
18.346666666666668,2021-03-05
18.059166666666666,2021-03-06
18.040333333333333,2021-03-07
17.94513888888889,2021-03-08
17.936611111111112,2021-03-09
17.940694444444443,2021-03-10
17.939166666666665,2021-03-11
17.979499999999998,2021-03-12
17.68927777777778,2021-03-13
17.546652777777773,2021-03-14
17.574430555555555,2021-03-15
17.600152777777776,2021-03-16
17.55134722222222,2021-03-17
17.434513888888887,2021-03-18
17.327152777777776,2021-03-19
17.19359722222222,2021-03-20
16.982430555555553,2021-03-21
16.947166666666664,2021-03-22
16.989375,2021-03-23
17.041333333333334,2021-03-24
17.078263888888888,2021-03-25
17.163694444444445,2021-03-26
17.106527777777778,2021-03-27
17.14534722222222,2021-03-28
17.100208333333335,2021-03-29
16.953944444444446,2021-03-30
16.982305555555556,2021-03-31
17.147736111111108,2021-04-01
17.366027777777777,2021-04-02
17.577777777777776,2021-04-03
17.663791666666665,2021-04-04
17.64991666666667,2021-04-05
17.51723611111111,2021-04-06
17.56811111111111,2021-04-07
17.733555555555554,2021-04-08
17.65636111111111,2021-04-09
17.398388888888885,2021-04-10
17.000736111111113,2021-04-11
16.871916666666667,2021-04-12
17.00636111111111,2021-04-13
16.963833333333334,2021-04-14
16.83836111111111,2021-04-15
16.636680555555554,2021-04-16
16.473041666666667,2021-04-17
16.292902777777776,2021-04-18
16.171444444444443,2021-04-19
15.865486111111112,2021-04-20
15.598402777777778,2021-04-21
15.426208333333333,2021-04-22
15.292666666666666,2021-04-23
15.20738888888889,2021-04-24
15.053069444444445,2021-04-25
15.010722222222222,2021-04-26
14.881625000000001,2021-04-27
14.814944444444444,2021-04-28
14.724041666666666,2021-04-29
14.688388888888888,2021-04-30
14.61511111111111,2021-05-01
14.489111111111109,2021-05-02
14.18473611111111,2021-05-03
13.990402777777778,2021-05-04
13.898319444444445,2021-05-05
13.834527777777778,2021-05-06
13.744416666666666,2021-05-07
13.530125,2021-05-08
13.555777777777775,2021-05-09
13.623666666666667,2021-05-10
13.602402777777776,2021-05-11
13.616916666666668,2021-05-12
13.398888888888887,2021-05-13
13.221305555555555,2021-05-14
13.078666666666667,2021-05-15
13.050152777777777,2021-05-16
12.948569444444445,2021-05-17
12.87375,2021-05-18
12.773374999999998,2021-05-19
12.77286111111111,2021-05-20
12.66136111111111,2021-05-21
12.551777777777778,2021-05-22
12.481875,2021-05-23
12.574958333333333,2021-05-24
12.615930555555558,2021-05-25
12.531875000000001,2021-05-26
12.518402777777776,2021-05-27
12.487069444444444,2021-05-28
12.318902777777778,2021-05-29
12.028722222222223,2021-05-30
11.789291666666665,2021-05-31
11.553027777777778,2021-06-01
